t,air_temperature,humidity,ambient_CO2,Wind,PARi
618,21.2,0.6,360,2.1,252.5
619,18.8,0.68,360,2.1,22.44444444
620,16.7,0.74,360,2.1,0
621,14.9,0.83,360,2.1,0
622,14.6,0.84,360,2.1,0
623,13.7,0.86,360,2.1,0
624,18.1,0.92,360,2.5,0
625,17.4,0.94,360,2.5,0
626,16.8,0.95,360,2.5,0
627,17.1,0.94,360,2.5,0
628,17.1,0.95,360,2.5,28.05555556
629,18.4,0.91,360,2.5,106.6111111
630,20.1,0.84,360,2.5,510.6111111
631,20.7,0.81,360,2.5,673.3333333
632,22.8,0.74,360,2.5,1099.777778
633,23.1,0.64,360,2.5,970.7222222
634,23.6,0.64,360,2.5,684.5555556
635,24.1,0.59,360,2.5,533.0555556
636,24.7,0.6,360,2.5,712.6111111
637,23.3,0.62,360,2.5,645.2777778
638,21.5,0.68,360,2.5,252.5
639,22.2,0.62,360,2.5,325.4444444
640,21.5,0.65,360,2.5,347.8888889
641,21.6,0.6,360,2.5,303
642,20.4,0.65,360,2.5,213.2222222
643,19.4,0.67,360,2.5,44.88888889
644,18.7,0.71,360,2.5,0
645,19.2,0.68,360,2.5,0
646,18.1,0.76,360,2.5,0
647,17.7,0.78,360,2.5,0
648,15.9,0.62,360,3,0
649,12.3,0.79,360,3,0
650,12.1,0.81,360,3,0
651,12.7,0.77,360,3,0
652,12.5,0.8,360,3,56.11111111
653,15.1,0.7,360,3,319.8333333
654,18.3,0.59,360,3,617.2222222
655,19.9,0.53,360,3,1015.611111
656,21.5,0.49,360,3,1346.666667
657,22,0.5,360,3,1240.055556
658,21.6,0.53,360,3,639.6666667
659,21.8,0.53,360,3,297.3888889
660,20.8,0.58,360,3,291.7777778
661,22.7,0.48,360,3,538.6666667
662,22.5,0.48,360,3,645.2777778
663,22.7,0.48,360,3,364.7222222
664,21.8,0.55,360,3,230.0555556
665,21.9,0.51,360,3,157.1111111
666,20.5,0.54,360,3,151.5
667,19.7,0.57,360,3,0
668,17.8,0.69,360,3,0
669,17.1,0.7,360,3,0
670,15.4,0.77,360,3,0
671,15.3,0.79,360,3,0
672,12.8,0.79,360,1.6,0
673,12.1,0.86,360,1.6,0
674,12.1,0.73,360,1.6,0
675,10.7,0.79,360,1.6,0
676,11.7,0.71,360,1.6,56.11111111
677,13.1,0.61,360,1.6,331.0555556
678,13,0.7,360,1.6,258.1111111
679,13.6,0.61,360,1.6,314.2222222
680,13.9,0.61,360,1.6,286.1666667
681,13.3,0.78,360,1.6,370.3333333
682,14.1,0.68,360,1.6,471.3333333
683,14.9,0.6,360,1.6,1127.833333
684,16.1,0.55,360,1.6,886.5555556
685,16.3,0.56,360,1.6,409.6111111
686,16.6,0.52,360,1.6,695.7777778
687,16.2,0.53,360,1.6,336.6666667
688,16.5,0.51,360,1.6,375.9444444
689,17.2,0.44,360,1.6,465.7222222
690,15.8,0.53,360,1.6,325.4444444
691,14.7,0.6,360,1.6,39.27777778
692,11.6,0.74,360,1.6,0
693,9.6,0.82,360,1.6,0
694,8.8,0.83,360,1.6,0
695,13.2,0.75,360,1.6,0
696,13.3,0.91,360,1.4,0
697,12.6,0.93,360,1.4,0
698,11.8,0.91,360,1.4,0
699,11.8,0.92,360,1.4,0
700,12.5,0.92,360,1.4,89.77777778
701,15.2,0.85,360,1.4,303
702,17.7,0.76,360,1.4,690.1666667
703,20.3,0.63,360,1.4,1043.666667
704,22.5,0.57,360,1.4,1363.5
705,23.6,0.57,360,1.4,1627.222222
706,24.6,0.53,360,1.4,1806.777778
707,25.4,0.49,360,1.4,1896.555556
708,26.2,0.51,360,1.4,1728.222222
709,26.7,0.44,360,1.4,1688.944444
710,27.1,0.47,360,1.4,1515
711,26.7,0.5,360,1.4,1223.222222
712,26,0.54,360,1.4,920.2222222
713,25.4,0.57,360,1.4,561.1111111
714,23.8,0.63,360,1.4,241.2777778
715,22.3,0.68,360,1.4,11.22222222
716,21.4,0.68,360,1.4,0
717,19,0.78,360,1.4,0
718,17.8,0.83,360,1.4,0
719,16.8,0.87,360,1.4,0
720,15.3,0.85,360,1.2,0
721,15.1,0.85,360,1.2,0
722,13.6,0.9,360,1.2,0
723,13.3,0.9,360,1.2,0
724,14.5,0.89,360,1.2,56.11111111
725,17.6,0.78,360,1.2,291.7777778
726,19.8,0.69,360,1.2,639.6666667
727,21.7,0.67,360,1.2,981.9444444
728,22.9,0.67,360,1.2,1313
729,24.2,0.63,360,1.2,1576.722222
730,25.3,0.54,360,1.2,1773.111111
731,26.3,0.55,360,1.2,1874.111111
732,26.9,0.52,360,1.2,1862.888889
733,27.3,0.57,360,1.2,1761.888889
734,27.5,0.55,360,1.2,1217.611111
735,26.8,0.59,360,1.2,1217.611111
736,25.9,0.6,360,1.2,404
737,25.5,0.61,360,1.2,246.8888889
738,24.9,0.62,360,1.2,112.2222222
739,23.5,0.68,360,1.2,33.66666667
740,22.3,0.72,360,1.2,0
741,20.9,0.81,360,1.2,0
742,21.9,0.74,360,1.2,0
743,20.5,0.79,360,1.2,0
744,17,0.88,360,1.7,0
745,16.6,0.89,360,1.7,0
746,16.3,0.89,360,1.7,0
747,15.5,0.91,360,1.7,0
748,16.7,0.9,360,1.7,61.72222222
749,19.4,0.8,360,1.7,331.0555556
750,22,0.71,360,1.7,678.9444444
751,25.1,0.6,360,1.7,959.5
752,26.8,0.55,360,1.7,1352.277778
753,27.1,0.56,360,1.7,1531.833333
754,28.3,0.48,360,1.7,1784.333333
755,28.9,0.46,360,1.7,1885.333333
756,29.1,0.46,360,1.7,1862.888889
757,29.5,0.46,360,1.7,1733.833333
758,29.4,0.47,360,1.7,1436.444444
759,28.9,0.47,360,1.7,1099.777778
760,28.3,0.48,360,1.7,662.1111111
761,27.4,0.5,360,1.7,342.2777778
762,25.7,0.6,360,1.7,190.7777778
763,24.3,0.66,360,1.7,16.83333333
764,23.7,0.65,360,1.7,0
765,20.5,0.79,360,1.7,0
766,20.3,0.79,360,1.7,0
767,19,0.84,360,1.7,0
768,15.6,0.88,360,1.9,0
769,15.1,0.9,360,1.9,0
770,14.9,0.9,360,1.9,0
771,14.7,0.9,360,1.9,0
772,16.1,0.89,360,1.9,50.5
773,17.9,0.83,360,1.9,286.1666667
774,20.3,0.76,360,1.9,628.4444444
775,23.1,0.68,360,1.9,970.7222222
776,25.3,0.65,360,1.9,1301.777778
777,27.2,0.55,360,1.9,1587.944444
778,29.1,0.47,360,1.9,1773.111111
779,30.2,0.46,360,1.9,1857.277778
780,30.6,0.42,360,1.9,1228.833333
781,31.7,0.34,360,1.9,1767.5
782,32.4,0.41,360,1.9,1543.055556
783,32.5,0.35,360,1.9,1385.944444
784,31.9,0.28,360,1.9,1021.222222
785,30.8,0.31,360,1.9,454.5
786,29.8,0.36,360,1.9,291.7777778
787,26.8,0.52,360,1.9,50.5
788,23.4,0.66,360,1.9,0
789,24.1,0.61,360,1.9,0
790,24.1,0.59,360,1.9,0
791,20.3,0.86,360,1.9,0
792,15.9,0.86,360,1.6,0
793,16,0.76,360,1.6,0
794,15.1,0.79,360,1.6,0
795,14.5,0.82,360,1.6,0
796,14.7,0.82,360,1.6,56.11111111
797,16.4,0.81,360,1.6,314.2222222
798,17.1,0.7,360,1.6,241.2777778
799,17.5,0.67,360,1.6,319.8333333
800,17.8,0.65,360,1.6,448.8888889
801,18.6,0.59,360,1.6,942.6666667
802,19.4,0.56,360,1.6,707
803,19.2,0.56,360,1.6,606
804,19.6,0.52,360,1.6,1705.777778
805,19.9,0.53,360,1.6,314.2222222
806,20.9,0.48,360,1.6,914.6111111
807,20.7,0.47,360,1.6,813.6111111
808,20,0.47,360,1.6,875.3333333
809,19.8,0.49,360,1.6,549.8888889
810,18.8,0.54,360,1.6,157.1111111
811,17.7,0.58,360,1.6,28.05555556
812,15.9,0.66,360,1.6,0
813,15.6,0.69,360,1.6,0
814,14,0.77,360,1.6,0
815,15.7,0.95,360,1.6,0
816,14.9,0.92,360,1.6,0
817,14.6,0.92,360,1.6,0
818,14.1,0.91,360,1.6,0
819,14,0.92,360,1.6,0
820,14.6,0.91,360,1.6,44.88888889
821,17.1,0.85,360,1.6,263.7222222
822,19.3,0.77,360,1.6,577.9444444
823,21.7,0.74,360,1.6,903.3888889
824,23.8,0.64,360,1.6,1212
825,25.4,0.54,360,1.6,1464.5
826,27,0.52,360,1.6,1644.055556
827,28.1,0.49,360,1.6,1745.055556
828,29,0.46,360,1.6,1733.833333
829,29.8,0.48,360,1.6,1627.222222
830,30.2,0.42,360,1.6,1475.722222
831,29.9,0.43,360,1.6,1245.666667
832,29.8,0.46,360,1.6,914.6111111
833,28.2,0.51,360,1.6,521.8333333
834,26.9,0.57,360,1.6,230.0555556
835,24.2,0.69,360,1.6,44.88888889
836,21.9,0.77,360,1.6,0
837,20.9,0.78,360,1.6,0
838,20,0.82,360,1.6,0
839,19.1,0.82,360,1.6,0
840,19.6,0.95,360,1.5,0
841,20.3,0.91,360,1.5,0
842,20.5,0.91,360,1.5,0
843,20,0.93,360,1.5,0
844,20.1,0.95,360,1.5,16.83333333
845,20.4,0.95,360,1.5,112.2222222
846,21.5,0.9,360,1.5,297.3888889
847,22.1,0.85,360,1.5,488.1666667
848,22.5,0.82,360,1.5,723.8333333
849,24,0.74,360,1.5,948.2777778
850,25.7,0.68,360,1.5,1593.555556
851,26.4,0.66,360,1.5,1969.5
852,26.3,0.64,360,1.5,1593.555556
853,26.8,0.62,360,1.5,1627.222222
854,27.2,0.62,360,1.5,1369.111111
855,26.2,0.63,360,1.5,965.1111111
856,26.4,0.6,360,1.5,763.1111111
857,25.2,0.66,360,1.5,521.8333333
858,23.7,0.68,360,1.5,235.6666667
859,22.2,0.72,360,1.5,16.83333333
860,20.3,0.79,360,1.5,0
861,18.2,0.88,360,1.5,0
862,17.2,0.9,360,1.5,0
863,16.8,0.89,360,1.5,0
864,13.1,0.67,360,1.8,0
865,12.8,0.66,360,1.8,0
866,12.8,0.66,360,1.8,0
867,12,0.71,360,1.8,0
868,11.5,0.73,360,1.8,33.66666667
869,13.4,0.65,360,1.8,173.9444444
870,14.4,0.59,360,1.8,577.9444444
871,15.4,0.54,360,1.8,634.0555556
872,16.2,0.52,360,1.8,729.4444444
873,18.4,0.46,360,1.8,1122.222222
874,18.2,0.45,360,1.8,1043.666667
875,19.6,0.45,360,1.8,1032.444444
876,20.4,0.38,360,1.8,1419.611111
877,20.4,0.41,360,1.8,1200.777778
878,21.7,0.38,360,1.8,1352.277778
879,20.9,0.4,360,1.8,880.9444444
880,20.3,0.41,360,1.8,398.3888889
881,19.5,0.49,360,1.8,218.8333333
882,17.6,0.62,360,1.8,89.77777778
883,17.1,0.64,360,1.8,22.44444444
884,16.2,0.66,360,1.8,0
885,17,0.62,360,1.8,0
886,16.7,0.69,360,1.8,0
887,13.3,0.67,360,1.8,0
888,13.1,0.96,360,2.1,0
889,12.5,0.97,360,2.1,0
890,11.8,0.95,360,2.1,0
891,11.5,0.94,360,2.1,0
892,12.9,0.92,360,2.1,61.72222222
893,14.4,0.86,360,2.1,381.5555556
894,17,0.75,360,2.1,796.7777778
895,18.2,0.64,360,2.1,942.6666667
896,18.9,0.54,360,2.1,1183.944444
897,19.2,0.55,360,2.1,1212
898,20,0.53,360,2.1,1133.444444
899,20.1,0.55,360,2.1,1010
900,21.1,0.52,360,2.1,1380.333333
901,22.2,0.44,360,2.1,976.3333333
902,22.4,0.44,360,2.1,965.1111111
903,20.9,0.46,360,2.1,695.7777778
904,20,0.53,360,2.1,173.9444444
905,21.6,0.45,360,2.1,426.4444444
906,19.9,0.53,360,2.1,280.5555556
907,17.2,0.63,360,2.1,16.83333333
908,14.5,0.78,360,2.1,0
909,14,0.82,360,2.1,0
910,13.4,0.82,360,2.1,0
911,11.8,0.89,360,2.1,0
912,12.2,0.89,360,3.3,0
913,11.1,0.91,360,3.3,0
914,11,0.9,360,3.3,0
915,11,0.92,360,3.3,0
916,11.9,0.9,360,3.3,61.72222222
917,14.7,0.81,360,3.3,381.5555556
918,16.5,0.73,360,3.3,521.8333333
919,19.1,0.63,360,3.3,1127.833333
920,19.4,0.62,360,3.3,650.8888889
921,22,0.56,360,3.3,1256.888889
922,24,0.51,360,3.3,1919
923,24.9,0.43,360,3.3,1666.5
924,23.3,0.62,360,3.3,650.8888889
925,24.9,0.54,360,3.3,1571.111111
926,25.2,0.52,360,3.3,1447.666667
927,24.2,0.54,360,3.3,852.8888889
928,23.4,0.61,360,3.3,516.2222222
929,21.4,0.75,360,3.3,291.7777778
930,20.5,0.8,360,3.3,230.0555556
931,18.8,0.82,360,3.3,5.611111111
932,19.1,0.86,360,3.3,0
933,18.5,0.82,360,3.3,0
934,17.5,0.93,360,3.3,0
935,17.9,0.89,360,3.3,0
936,14.3,0.75,360,2.8,0
937,14.6,0.7,360,2.8,0
938,14.6,0.69,360,2.8,0
939,14.4,0.71,360,2.8,0
940,14.5,0.71,360,2.8,0
941,15,0.68,360,2.8,89.77777778
942,16.8,0.58,360,2.8,650.8888889
943,17.2,0.58,360,2.8,852.8888889
944,16.9,0.58,360,2.8,808
945,15.8,0.71,360,2.8,364.7222222
946,16.5,0.66,360,2.8,482.5555556
947,18.3,0.56,360,2.8,942.6666667
948,19.2,0.55,360,2.8,1167.111111
949,19.8,0.51,360,2.8,1436.444444
950,20.1,0.5,360,2.8,1167.111111
951,20,0.57,360,2.8,1256.888889
952,17.4,0.67,360,2.8,426.4444444
953,19.2,0.56,360,2.8,572.3333333
954,17.6,0.57,360,2.8,207.6111111
955,17,0.62,360,2.8,0
956,16.6,0.62,360,2.8,0
957,14.6,0.76,360,2.8,0
958,14.8,0.78,360,2.8,0
959,14.3,0.85,360,2.8,0
960,11,0.95,360,2.6,0
961,10.7,0.95,360,2.6,0
962,11.4,0.91,360,2.8,0
963,10.9,0.93,360,2.8,0
964,11,0.93,360,2.8,39.27777778
965,13,0.89,360,2.8,269.3333333
966,15.5,0.77,360,2.8,617.2222222
967,17.2,0.71,360,2.8,965.1111111
968,19.3,0.68,360,2.8,1307.388889
969,21.2,0.49,360,2.8,1582.333333
970,22.5,0.55,360,2.8,1778.722222
971,23.8,0.52,360,2.8,1879.722222
972,25.2,0.49,360,2.8,1885.333333
973,25.8,0.51,360,2.8,1778.722222
974,25.5,0.48,360,2.8,1543.055556
975,26.1,0.43,360,2.8,1251.277778
976,25.9,0.47,360,2.8,981.9444444
977,25.1,0.48,360,2.8,628.4444444
978,23.4,0.59,360,2.8,286.1666667
979,19.4,0.76,360,2.8,44.88888889
980,18,0.75,360,2.8,0
981,16.2,0.83,360,2.8,0
982,15.4,0.84,360,2.8,0
983,14.8,0.82,360,2.8,0
984,16.2,0.9,360,2.6,0
985,15.2,0.9,360,2.6,0
986,14.2,0.94,360,2.8,0
987,14.1,0.94,360,2.8,0
988,15.4,0.95,360,2.8,22.44444444
989,17.7,0.87,360,2.8,207.6111111
990,20.4,0.75,360,2.8,465.7222222
991,21.7,0.72,360,2.8,1010
992,23.2,0.67,360,2.8,1144.666667
993,24.4,0.62,360,2.8,1503.777778
994,25.5,0.58,360,2.8,1717
995,26.9,0.54,360,2.8,1829.222222
996,28.6,0.48,360,2.8,1857.277778
997,29.4,0.44,360,2.8,1728.222222
998,29.5,0.5,360,2.8,1537.444444
999,30.3,0.45,360,2.8,1240.055556
1000,30.2,0.42,360,2.8,880.9444444
1001,29.4,0.49,360,2.8,594.7777778
1002,26.7,0.63,360,2.8,263.7222222
1003,25.6,0.66,360,2.8,16.83333333
1004,23.3,0.75,360,2.8,0
1005,22.4,0.74,360,2.8,0
1006,20.3,0.85,360,2.8,0
1007,20.4,0.84,360,2.8,0
1008,16.4,0.68,360,2.6,0
1009,15.3,0.71,360,2.6,0
1010,14.7,0.75,360,2.8,0
1011,15.4,0.67,360,2.8,0
1012,15.3,0.68,360,2.8,11.22222222
1013,14.8,0.64,360,2.8,56.11111111
1014,15.4,0.59,360,2.8,269.3333333
1015,17.3,0.56,360,2.8,942.6666667
1016,18.2,0.5,360,2.8,1717
1017,19.3,0.48,360,2.8,1778.722222
1018,20.4,0.44,360,2.8,1935.833333
1019,21.8,0.44,360,2.8,1896.555556
1020,22.3,0.41,360,2.8,2272.5
1021,21.4,0.39,360,2.8,1503.777778
1022,23.1,0.39,360,2.8,1380.333333
1023,22.6,0.38,360,2.8,1223.222222
1024,22.1,0.41,360,2.8,1004.388889
1025,20.5,0.44,360,2.8,600.3888889
1026,19.7,0.48,360,2.8,168.3333333
1027,18.1,0.53,360,2.8,0
1028,16.9,0.59,360,2.8,0
1029,15.9,0.64,360,2.8,0
1030,16.6,0.61,360,2.8,0
1031,15.8,0.64,360,2.8,0
1032,14.9,0.75,360,2.6,0
1033,12.5,0.81,360,2.6,0
1034,11.4,0.87,360,2.8,0
1035,10.5,0.88,360,2.8,0
1036,11.5,0.93,360,2.8,39.27777778
1037,14.7,0.87,360,2.8,286.1666667
1038,17.3,0.75,360,2.8,634.0555556
1039,19.6,0.64,360,2.8,1010
1040,21.5,0.59,360,2.8,1352.277778
1041,22.9,0.55,360,2.8,1632.833333
1042,24.5,0.5,360,2.8,1818
1043,25.3,0.48,360,2.8,1879.722222
1044,26.4,0.46,360,2.8,1818
1045,27.4,0.44,360,2.8,1728.222222
1046,26.8,0.44,360,2.8,1531.833333
1047,26.9,0.42,360,2.8,1234.444444
1048,26.5,0.4,360,2.8,914.6111111
1049,25.8,0.43,360,2.8,561.1111111
1050,23.8,0.49,360,2.8,224.4444444
1051,22.2,0.53,360,2.8,11.22222222
1052,21.1,0.58,360,2.8,0
1053,19.8,0.61,360,2.8,0
1054,15.9,0.74,360,2.8,0
1055,14.2,0.77,360,2.8,0
1056,17.6,0.95,360,2.6,0
1057,17.1,0.95,360,2.6,0
1058,16.7,0.97,360,2.8,0
1059,15.6,0.98,360,2.8,0
1060,15.7,0.99,360,2.8,28.05555556
1061,17.4,0.97,360,2.8,157.1111111
1062,19.6,0.84,360,2.8,437.6666667
1063,22,0.71,360,2.8,785.5555556
1064,24.3,0.62,360,2.8,1172.722222
1065,25.2,0.57,360,2.8,1273.722222
1066,26.5,0.56,360,2.8,1660.888889
1067,27.2,0.54,360,2.8,1947.055556
1068,28,0.5,360,2.8,1728.222222
1069,28,0.55,360,2.8,1666.5
1070,28.5,0.5,360,2.8,1419.611111
1071,27.9,0.55,360,2.8,1206.388889
1072,27.2,0.58,360,2.8,841.6666667
1073,26.7,0.6,360,2.8,488.1666667
1074,24.9,0.69,360,2.8,190.7777778
1075,23.3,0.75,360,2.8,11.22222222
1076,21.4,0.83,360,2.8,0
1077,20.2,0.88,360,2.8,0
1078,19.7,0.91,360,2.8,0
1079,19,0.92,360,2.8,0
1080,19.1,0.63,360,2.6,0
1081,18.8,0.6,360,2.6,0
1082,18.5,0.58,360,2.8,0
1083,18.2,0.57,360,2.8,0
1084,18.8,0.53,360,2.8,33.66666667
1085,19.6,0.53,360,2.8,241.2777778
1086,21.3,0.49,360,2.8,561.1111111
1087,23.1,0.46,360,2.8,808
1088,25,0.45,360,2.8,858.5
1089,26.2,0.43,360,2.8,886.5555556
1090,28.4,0.39,360,2.8,1329.833333
1091,26.5,0.44,360,2.8,465.7222222
1092,26.5,0.48,360,2.8,263.7222222
1093,28.5,0.43,360,2.8,611.6111111
1094,31.2,0.34,360,2.8,1430.833333
1095,31.7,0.35,360,2.8,1167.111111
1096,31.4,0.34,360,2.8,903.3888889
1097,30.1,0.34,360,2.8,555.5
1098,27.1,0.37,360,2.8,241.2777778
1099,24.3,0.37,360,2.8,33.66666667
1100,22.6,0.36,360,2.8,0
1101,21.3,0.34,360,2.8,0
1102,19.7,0.36,360,2.8,0
1103,19.9,0.64,360,2.8,0
1104,17.2,0.74,360,2.6,0
1105,17.1,0.71,360,2.6,0
1106,15.9,0.78,360,2.8,0
1107,14.5,0.84,360,2.8,0
1108,15.1,0.84,360,2.8,33.66666667
1109,18,0.68,360,2.8,280.5555556
1110,19.6,0.64,360,2.8,650.8888889
1111,21.3,0.53,360,2.8,993.1666667
1112,22.4,0.44,360,2.8,1167.111111
1113,22.4,0.48,360,2.8,1313
1114,23.4,0.44,360,2.8,1442.055556
1115,23.8,0.43,360,2.8,1543.055556
1116,25.8,0.4,360,2.8,1638.444444
1117,26.4,0.38,360,2.8,1784.333333
1118,26.4,0.4,360,2.8,1526.222222
1119,26.6,0.4,360,2.8,1256.888889
1120,26.2,0.42,360,2.8,925.8333333
1121,25,0.45,360,2.8,566.7222222
1122,22.6,0.57,360,2.8,230.0555556
1123,20.1,0.67,360,2.8,11.22222222
1124,17.5,0.77,360,2.8,0
1125,16.3,0.8,360,2.8,0
1126,15.6,0.82,360,2.8,0
1127,15.5,0.83,360,2.8,0
1128,19.8,0.83,360,2.6,0
1129,19.6,0.83,360,2.6,0
1130,19.4,0.86,360,2.8,0
1131,18.9,0.89,360,2.8,0
1132,19,0.9,360,2.8,44.88888889
1133,20.6,0.82,360,2.8,179.5555556
1134,22.4,0.74,360,2.8,538.6666667
1135,24.1,0.69,360,2.8,886.5555556
1136,26.9,0.56,360,2.8,1217.611111
1137,28.5,0.52,360,2.8,1503.777778
1138,29.9,0.44,360,2.8,1688.944444
1139,30.7,0.41,360,2.8,1801.166667
1140,32,0.38,360,2.8,1812.388889
1141,32.2,0.39,360,2.8,1700.166667
1142,32.4,0.4,360,2.8,1481.333333
1143,33,0.38,360,2.8,1206.388889
1144,28.2,0.6,360,2.8,331.0555556
1145,24.9,0.61,360,2.8,101
1146,25.5,0.67,360,2.8,89.77777778
1147,23.9,0.76,360,2.8,22.44444444
1148,23,0.79,360,2.8,0
1149,22.5,0.78,360,2.8,0
1150,21.1,0.85,360,2.8,0
1151,21.1,0.83,360,2.8,0
1152,18.9,0.82,360,2.6,0
1153,18.2,0.84,360,2.6,0
1154,18.2,0.84,360,2.8,0
1155,17.5,0.85,360,2.8,0
1156,18.2,0.84,360,2.8,22.44444444
1157,20.3,0.78,360,2.8,202
1158,22.7,0.67,360,2.8,505
1159,25.3,0.55,360,2.8,819.2222222
1160,27.7,0.48,360,2.8,1139.055556
1161,29.3,0.45,360,2.8,1397.166667
1162,30.6,0.43,360,2.8,1576.722222
1163,31.6,0.41,360,2.8,1677.722222
1164,32.8,0.31,360,2.8,1666.5
1165,33.5,0.33,360,2.8,1559.888889
1166,33.8,0.29,360,2.8,1363.5
1167,33.9,0.3,360,2.8,1133.444444
1168,33.8,0.33,360,2.8,824.8333333
1169,33.2,0.32,360,2.8,505
1170,30.8,0.42,360,2.8,218.8333333
1171,29.5,0.44,360,2.8,28.05555556
1172,27.6,0.51,360,2.8,0
1173,24.1,0.64,360,2.8,0
1174,24.8,0.66,360,2.8,0
1175,23.7,0.74,360,2.8,0
1176,12.8,0.82,360,2.6,0
1177,13.4,0.71,360,2.6,0
1178,12.8,0.71,360,2.8,0
1179,11.4,0.75,360,2.8,0
1180,11.9,0.78,360,2.8,16.83333333
1181,13.6,0.71,360,2.8,129.0555556
1182,14.1,0.73,360,2.8,258.1111111
1183,16.1,0.6,360,2.8,774.3333333
1184,16.3,0.63,360,2.8,808
1185,17,0.58,360,2.8,1077.333333
1186,18.4,0.53,360,2.8,1430.833333
1187,17.9,0.52,360,2.8,763.1111111
1188,18.5,0.52,360,2.8,757.5
1189,19.4,0.5,360,2.8,869.7222222
1190,19.7,0.52,360,2.8,892.1666667
1191,19.2,0.53,360,2.8,577.9444444
1192,18.4,0.51,360,2.8,331.0555556
1193,17.3,0.6,360,2.8,179.5555556
1194,17,0.59,360,2.8,157.1111111
1195,16.5,0.64,360,2.8,0
1196,15.9,0.67,360,2.8,0
1197,15.3,0.69,360,2.8,0
1198,13.5,0.78,360,2.8,0
1199,14.1,0.78,360,2.8,0
1200,14.5,0.78,360,2.6,0
1201,14.4,0.8,360,2.6,0
1202,13.8,0.86,360,2.8,0
1203,13.5,0.89,360,2.8,0
1204,13.4,0.9,360,2.8,0
1205,13.8,0.89,360,2.8,67.33333333
1206,16,0.68,360,2.8,437.6666667
1207,15.8,0.63,360,2.8,476.9444444
1208,16.2,0.6,360,2.8,1307.388889
1209,14.2,0.75,360,2.8,673.3333333
1210,14.6,0.69,360,2.8,684.5555556
1211,15.4,0.6,360,2.8,931.4444444
1212,15.1,0.62,360,2.8,505
1213,15.2,0.6,360,2.8,516.2222222
1214,17.2,0.54,360,2.8,937.0555556
1215,16.8,0.56,360,2.8,533.0555556
1216,17.5,0.54,360,2.8,510.6111111
1217,16.4,0.62,360,2.8,420.8333333
1218,14.8,0.74,360,2.8,72.94444444
1219,15.2,0.71,360,2.8,16.83333333
1220,15.6,0.69,360,2.8,0
1221,14.7,0.77,360,2.8,0
1222,15.3,0.72,360,2.8,0
1223,14.7,0.74,360,2.8,0
